,track-name,artist-name,artist-id,track-id
7937,Wake Me Up When September Ends,Green Day,084308bd-1654-436f-ba03-df6697104e19,1714142b-f46b-53b0-b3b4-8f06eb0f855f
7938,Cold Water,Damien Rice,2119beb8-6ac5-4f21-82a4-b831c90c0024,4ee7f221-a8d5-5ca2-9b75-7634f6c9c5dc
7939,A Little Respect,Wheatus,741a2892-1c5d-402f-a769-2096356c77d7,0f08095b-d8de-59cf-a3a5-edd40561d69c
7940,Daisy Duke,Rooney,bbc8d6b5-a3e3-4d51-9f4e-565e9ef94967,d7bc1627-4337-5387-9a73-27b6a5b0d93c
7941,Tthhee Ppaarrttyy,Justice,860b2707-6153-4e3a-aa57-74d2b42c55b5,0d9e154b-340e-56f9-812e-868b6f163bc8
7942,Tell No One About Tonight,Le Sport,14f58803-a872-4d18-b708-96ee77aa0b47,773e5ae8-a884-5d42-876b-e04e153628c0
7943,Lately,Samantha Mumba,7d137f81-27a6-4c65-bf78-186116368860,36be1142-c594-56c1-ac26-325c30ae69f1
7944,Ce Jeu (The Twelves Remix),Yelle,f43d43c8-eedf-4628-99b0-04120e7124c8,9b6a9d12-8b72-59bb-8be0-fe715703fa69
7945,It'S Not The End Of The World,Le Sport,14f58803-a872-4d18-b708-96ee77aa0b47,06b1547d-0c61-52f3-8f6b-81a1715c98eb
7946,Maybe I'M Amazed,Jem,d94f79b0-c690-4a60-9a45-a37a11b78051,19eaf9b8-39f9-533d-abd1-5e873ae643eb
7947,Your Brother Is My Only Hope,Le Sport,14f58803-a872-4d18-b708-96ee77aa0b47,d5fd4a3f-2eb0-5e77-863f-a55bcf3bd853
7948,Bubbly,Colbie Caillat,efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9,68730e03-e183-50ff-970b-d9498f29a3d8
7949,How Deep Is Your Love,The Bird And The Bee,d08b66b4-8950-439f-bd8e-2dd78dbd7a5f,0ea783c9-544e-553a-8852-ce364f4dfb45
7950,Baby It'S Cold Outside,Tom Jones,57c6f649-6cde-48a7-8114-2a200247601a,adcff2f0-5db2-5dcd-911c-e74b1e6e90cf
7951,Sometimes You Can'T Make It On Your Own,U2,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,f364054d-f8a3-5d48-add5-abadde1b4c15
7952,I'M Shakin',Rooney,bbc8d6b5-a3e3-4d51-9f4e-565e9ef94967,c0ee8816-e836-58f1-accf-aa9a4c8011a7
7953,Sleeping In,The Postal Service,299278d3-25dd-4f30-bae4-5b571c28034d,450a0e56-7c31-5c37-80c3-60817317f819
7954,Does He Love You?,Rilo Kiley,eaf6a7ca-105d-4a94-ba02-8c3e4040319a,76da4ea0-9b4c-5ed3-8c91-4fb05b5dac60
7955,Push The Button,Sugababes,dfa715ac-b536-44df-af43-570d3ea3edec,5169e516-8e0b-58c7-822e-9e7908ee277d
7956,If It Were Up To Me,Rooney,bbc8d6b5-a3e3-4d51-9f4e-565e9ef94967,48e7c99a-0ecd-5af8-8dbc-2dc18b50ffc9
7957,Honey And The Moon,Joseph Arthur,f24c343a-5c24-4633-8ae4-9a3e8cc1eee7,59fb0a7f-d342-5234-b7bf-cfd7e1893ed3
7958,Simply Because,Rooney,bbc8d6b5-a3e3-4d51-9f4e-565e9ef94967,8807be29-a084-5be7-9d5a-08cd878f8058
7959,Against All Odds,The Postal Service,299278d3-25dd-4f30-bae4-5b571c28034d,03d45cbf-5507-50be-8f3a-30871cb1fff0
7960,Paint The Silence,South,e331d119-3314-49f0-a860-0e640f8b156b,70a7b72b-7958-5a7e-8b08-05477f4bbe9f
7961,For The Actor,Mates Of State,e9c97fdb-9fa0-4955-9a6c-1c43e1ac3f64,ff6ae34b-09c5-503b-82dc-a796c0c37e89
7962,All I Want For Christmas,Mariah Carey,494e8d09-f85b-4543-892f-a5096aed1cd4,74971d7b-9f8d-58dd-b2f3-aabbb1b4a235
7963,The Christmas Song,The Raveonettes,79255a50-40df-447f-9612-2cf669080196,2018cca4-c519-50de-b4b7-88b15d9705b2
7964,Big Lizard,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,09f6e084-e96b-5a2c-883a-c1015b0f80a9
7965,Dean'S Dream,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,aae53b90-32e9-5ed2-931d-76d52e09cb69
7966,Nutrition,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,f01c60b6-53b1-5698-a975-58cc9e47e6e4
7967,I Walk The Thinnest Line,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,d494b9c0-6c0c-55e7-8344-eb339bf313a4
7968,Life Is Shit,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,274a0ec2-cbab-57af-b390-43cfc655650d
7969,If You Love Someone Set Them On Fire,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,f3fc25be-fd2d-5713-a4b9-6b128147cf4d
7970,Bitchin' Camaro,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,a9d3ef65-112a-5465-80f7-43e532d206cd
7971,Surfin' Cow,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,5f76ffc2-7d6e-5013-b910-ccb49f97285c
7972,Dolly,Blatz,63842b21-d6ba-4c4b-9920-b5ce1aca2cd8,a1440b4e-dc26-5446-8817-063e95983f9f
7973,Fuk Ny,Blatz,63842b21-d6ba-4c4b-9920-b5ce1aca2cd8,8e2b141e-0ff1-52cc-abdb-948bf2778e36
7974,That Joke Isn'T Funny Anymore,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,c379c54f-b540-5ea4-b73c-f836ebd0b0b7
7975,Smokin' Banana Peels,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,eb8797c0-0fc7-5719-9669-73eb286c8563
7976,Cameage,Descendents,f035837e-4117-438d-a524-cacf43500e68,00ff4ebb-8eec-5d84-85a9-1c4015002250
7977,Big Deal,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,6acf6880-ea32-5d51-94fa-2de38fa967fd
7978,In My Head,T.S.O.L.,e3207b63-ab05-42bc-924e-b1299b89c406,fe394d94-9b77-5259-8c82-19a090d0468e
7979,Punk Rock Girl,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,cc7ae6a0-4fe3-5d4e-a7f7-42b1b285fe43
7980,What Difference Does It Make?,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,d5400de8-6fd1-53f7-8c33-a6ba4a1cfa02
7981,Tiny Town,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,970940eb-b378-5390-b244-14db2c774aeb
7982,How Soon Is Now?,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,c2633fcc-64cb-5c20-9104-18fb18a774e0
7983,Stuart,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,539b4d3a-9f06-57c2-abc6-83e729d6477a
7984,Beat My Head Against The Wall,Black Flag,9941a936-196a-4a62-ae53-a69cbc33f20e,3136e5f8-655a-5bec-afe2-04556a02ef60
7985,Brave New World,Reagan Youth,5654b011-23a6-4306-9326-409c31f7dfea,99803538-cb47-5910-a8b7-957e95a022e2
7986,Nostalgia,Buzzcocks,31e9c35b-2675-4632-8596-f9bd9286f6c8,0a265f0c-513b-5482-916d-b44bb68ac5d0
7987,California,Blatz,63842b21-d6ba-4c4b-9920-b5ce1aca2cd8,9a75414f-2db7-526d-8147-9cc7e3ec5e14
7988,What Will The Neighbors Think?,Reagan Youth,5654b011-23a6-4306-9326-409c31f7dfea,013a9d65-7c43-5bbf-9a2d-2e945b7e9759
7989,Violent School,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,124fac53-7e7c-5987-a50e-e6f58a9e98eb
7990,Takin' Retards To The Zoo,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,f11e7524-13a4-5ab7-9157-6ecc655e3b15
7991,Back To The Garden (Parts I-Iv),Reagan Youth,5654b011-23a6-4306-9326-409c31f7dfea,9c17f8a5-5355-5524-a21c-5b9af8a59f42
7992,Heavy Metal Shuffle,Reagan Youth,5654b011-23a6-4306-9326-409c31f7dfea,06f7b823-2a29-5f48-8631-1673958c2ca9
7993,One Holy Bible,Reagan Youth,5654b011-23a6-4306-9326-409c31f7dfea,ff564b27-d7d6-541b-9548-d71bfbd4d840
7994,Crosshairs,Dangerdoom,be0cb2f2-71c3-4e95-a584-c19248951ff4,5198964d-70e3-5c8b-94e8-db44b58a7fd8
7995,Clean Sheets,Descendents,f035837e-4117-438d-a524-cacf43500e68,cdb837ac-f4b2-5e69-9887-09450995cab8
7996,Jesus Was A Communist,Reagan Youth,5654b011-23a6-4306-9326-409c31f7dfea,27bdef44-1712-583f-b01b-6daf665395ef
7997,V.F.W.,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,13cb981a-4115-5f55-9025-8c549fb846a5
7998,New Aryans,Reagan Youth,5654b011-23a6-4306-9326-409c31f7dfea,63f26fd6-ad7d-56d8-9cdd-62c559037089
7999,Reagan Youth,Reagan Youth,5654b011-23a6-4306-9326-409c31f7dfea,1ebda9dd-fffa-5b24-951f-57f31ddf24a9
8000,Soma,The Strokes,f181961b-20f7-459e-89de-920ef03c7ed0,8bb9311e-0a06-54ad-a229-60f0240d63cb
8001,Roland,Interpol,b23e8a63-8f47-4882-b55b-df2c92ef400e,9ec27e39-bf2e-56a8-b8f5-93d3342bd724
8002,Fast Cars,Buzzcocks,31e9c35b-2675-4632-8596-f9bd9286f6c8,e2a33b62-5e26-5d00-b2d7-178aca27c1b8
8003,Miss Teen America,Reagan Youth,5654b011-23a6-4306-9326-409c31f7dfea,dc04a329-0d9c-5816-b4a1-e4323988b970
8004,There Is A Light That Never Goes Out,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,f230beb4-8d0b-5e25-8eaa-3f39812b70ec
8005,Swordfish,The Dead Milkmen,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,7b37aab7-e671-5e19-ab1d-ca31a6b4a84a
8006,Queen Babylon,Reagan Youth,5654b011-23a6-4306-9326-409c31f7dfea,dab612e5-9145-5b45-8738-227daabd230b
8007,Get The Ruler Out,Reagan Youth,5654b011-23a6-4306-9326-409c31f7dfea,1caed78f-9d6d-5135-8297-6e02e9af1f79
8008,Autonomy,Buzzcocks,31e9c35b-2675-4632-8596-f9bd9286f6c8,7567b85c-2501-59a1-a376-12a920ff0710
8009,Trollhammaren,Finntroll,14962b84-c46a-490b-b6a0-ee69c78b2291,62305f5b-d6e7-58e4-88ab-63e3fdfac4fc
8010,Bleed For Ancient Gods,Amon Amarth,5b687684-ad34-4a9f-b425-0e7aa81fbd38,ebf02884-3677-58ed-ae7d-695bba94ac8e
8011,Ravager 1.6.6.3.,Axamenta,a8de3640-9894-4b10-a2cc-8a95b2c0e5e5,c86b4a3e-1c97-59c8-8c69-be820382e368
8012,Demons Shelter Within,Axamenta,a8de3640-9894-4b10-a2cc-8a95b2c0e5e5,477c789a-5efa-5a09-8d0d-ed8cc176b492
8013,Monochromatic Stains,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,1661651b-66a4-5614-9d4d-26004f118292
8014,The Pursuit Of Vikings,Amon Amarth,5b687684-ad34-4a9f-b425-0e7aa81fbd38,c38d4b3b-1eda-500b-9e86-d31a450441c0
8015,The New Build,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,3ab1c6fe-a805-5daa-aa0a-6ad1b51c77bb
8016,The Midnight Grotesque,Axamenta,a8de3640-9894-4b10-a2cc-8a95b2c0e5e5,11a96a80-33a8-57c3-a842-c40421eedc39
8017,System,In Flames,31745282-b1ea-4d62-939f-226b14d68e7c,fc6d8588-a436-58c4-bf62-551059155c7a
8018,March Of Mephisto,Kamelot,2449300a-6ca7-45da-8102-22789d256475,c55d46c8-20bb-5c22-b07a-bc72ec402caa
8019,Eliytres,Finntroll,14962b84-c46a-490b-b6a0-ee69c78b2291,13485f02-6f87-512a-8f15-ba2e1ed0fda4
8020,The Endless Feed,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,413eea66-70cf-54fb-889d-dd394133f0f8
8021,Nemesis,Arch Enemy,e631bb92-3e2b-43e3-a2cb-b605e2fb53bd,2fa067ff-121a-5db3-8f4b-88ce81bde8ca
8022,Fiskarens Fiende,Finntroll,14962b84-c46a-490b-b6a0-ee69c78b2291,ec318dce-041f-5d6a-9608-e867c198d596
8023,Incognation,Axamenta,a8de3640-9894-4b10-a2cc-8a95b2c0e5e5,76bb3593-3225-537a-aa71-4e88280d1257
8024,Death In Fire,Amon Amarth,5b687684-ad34-4a9f-b425-0e7aa81fbd38,6d4ba4ff-284f-5089-9ea9-7bed5eb6b7e7
8025,An Ancient Sign Of Coming Storm,Amon Amarth,5b687684-ad34-4a9f-b425-0e7aa81fbd38,c5555881-8e0c-502d-b8f8-0c82e98423ff
8026,Ashes To Flesh,Axamenta,a8de3640-9894-4b10-a2cc-8a95b2c0e5e5,99b5588c-6043-5e5f-aaaa-fda3ad110050
8027,Don'T Go Any Further,Disillusion,67349203-0c02-48d9-a0ac-4ff40bac0905,becd6569-2eb0-5299-ad45-1e95a4dc067e
8028,Not Listening,Papa Roach,c5eb9407-caeb-4303-b383-6929aa94021c,db51e534-ab4d-5236-bae2-5f15fdcb49c4
8029,Children Of Decadence,Children Of Bodom,f57e14e4-b030-467c-b202-539453f504ec,b6464be6-8c83-5fc1-8b4b-9e6131dcc8ab
8030,Final Resistance,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,d742f25b-2542-5489-8c91-93edd3a55501
8031,Hunting Song,Korpiklaani,50eec634-7c42-41ee-9b1f-b41d9ca28b26,75e477dd-b0bf-563a-b1f8-5a4b2759a289
8032,Karma,Kamelot,2449300a-6ca7-45da-8102-22789d256475,058c4d03-5244-5c3b-b09c-0ad9cdd3618c
8033,Guardians Of Asgaard,Amon Amarth,5b687684-ad34-4a9f-b425-0e7aa81fbd38,63c1dc0b-e220-5462-8407-ac47f7f20273
8034,When The Lights Are Down,Kamelot,2449300a-6ca7-45da-8102-22789d256475,4fd95180-b3ed-55ac-bfea-c7c835b9ccae
8035,The Wonders At Your Feet,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,2d6a659e-b6e7-5097-ab20-30682a0c80b4
8036,Nattfödd,Finntroll,14962b84-c46a-490b-b6a0-ee69c78b2291,afec821e-5cfd-58b1-be36-ecddd92746c6
8037,Out Of Nothing,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,7d69eb03-31fc-5c97-9597-be39f7899406
8038,The Illusionist,Scar Symmetry,b9a20306-a4f5-4d3c-8680-e9cdc7e3af5b,73905607-ebe8-5d3c-b594-4cd251f1a066
8039,Hours Passed In Exile,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,da874dbc-b211-5dc5-a2ef-69bb99b516ef
8040,Gods Of War Arise,Amon Amarth,5b687684-ad34-4a9f-b425-0e7aa81fbd38,9e4892f2-b83f-5509-9567-772a042847f9
8041,Focus Shift,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,c027f673-f74e-5b1e-b283-8f4927269229
8042,Format C: For Cortex,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,061eea78-efe7-5446-b436-e04152f35840
8043,Valkyries Ride,Amon Amarth,5b687684-ad34-4a9f-b425-0e7aa81fbd38,4aeed1d3-d6f0-51c9-933f-94f69e12a2fd
8044,Mind Matters,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,40c2c173-54ce-53d1-a39f-0f22c3b7d147
8045,Vindfärd / Människopesten,Finntroll,14962b84-c46a-490b-b6a0-ee69c78b2291,f5d8f052-c0e0-521a-add5-413af1a06e74
8046,Damage Done,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,ed23d20b-06ba-52c1-8139-287056cf0750
8047,Jotun,In Flames,31745282-b1ea-4d62-939f-226b14d68e7c,cfff1cbf-7a2e-5533-b2e7-a15573bcb790
8048,Versus Terminus,In Flames,31745282-b1ea-4d62-939f-226b14d68e7c,c5d7854e-2e8f-5f12-8246-75cc941ed506
8049,"Path, Volume 2",Apocalyptica,788ad31c-bf0c-4a31-83f8-b8b130d79c76,e7afd0ce-d632-573a-8e21-2c5fa21b65bb
8050,Am I 1?,Dark Tranquillity,9d30e408-1559-448b-b491-2f8de1583ccf,e80bbd10-a6ea-5c03-bb1d-a9d58089910e
8051,Cloud Connected,In Flames,31745282-b1ea-4d62-939f-226b14d68e7c,ae498697-5e5c-5488-bcd0-a1077d236bda
8052,Tired Of Being Sorry,Enrique Iglesias,35f866dc-c061-48ba-8157-cf2e0eac4857,00660b24-1e59-564a-904e-27a7dcebbed1
8053,Track-05,Bagman,daea78a7-a5ef-4458-8dc3-18f6c33d4b42,b9109b59-458e-5b72-9ed6-7424ff8e903c
8054,Untitled,Simple Plan,b345af35-205e-4eca-8006-029e5c20127e,1441e0b7-2267-5f6f-8d24-ae23a480211c
8055,Milk And Toast And Honey,Roxette,d3b2711f-2baa-441a-be95-14945ca7e6ea,dbb0c235-6b3b-5169-a818-963c1f055cc9
8056,1973 - Www.Cool28.Com,James Blunt,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,71cb4380-46ac-5042-86d6-56a6b6ce6853
8057,Everybody Loves Tomorrow Day,Mihai Trăistariu,0bdcf92a-c1f7-4752-b1c3-036cfddb11bb,a2291976-2ffb-51ac-a120-149d5d20a2ae
8058,Almost Here,Brian Mcfadden & Delta Goodrem,33f1329d-0704-4efc-b16d-16c43dcbd7b2,234a6b6d-f8f6-5f1e-8f3e-8b92532a99bf
8059,Never Be The Same Again,Melanie C,25b509ef-48ad-461b-a0bc-94cdddb8c919,82c72a03-ab07-50b8-93d1-4629f895895b
8060,Povestea Mea ( Www.Radiolocco.Uv.Ro  ),Dj Project,0d40ebed-5045-47df-b26e-a84bb714e2f2,8ec2ceb4-82d9-537b-9659-8ddc71ab50d0
8061,What Goes Around.../...Comes Around Interlude,Justin Timberlake,596ffa74-3d08-44ef-b113-765d43d12738,a4fa1d48-8794-57e8-a20d-8591e0c50bb8
8062,Fool Again,Westlife,5f000e69-3cfd-4871-8f1b-faa7f0d4bcbc,c25f2783-ad24-5b19-8167-45417d510bce
8063,Snow On The Sahara,Anggun,c2543756-c98c-452e-b536-60f2ca877046,999a5de1-7dd7-51b1-ba3f-b3df59abb839
8064,My Philosophy,Rbd,5bae9c05-fabd-420f-b806-c5b8ba88bd7e,5fcd13ec-da06-50f6-8b71-75e48a53276c
8065,Prea Naiv [ Www.Mp3Hit.Go.Ro ],Dj Project,0d40ebed-5045-47df-b26e-a84bb714e2f2,23c637ef-e275-5f3a-9bfa-328207337637
8066,Asi Soy Yo,Rbd,5bae9c05-fabd-420f-b806-c5b8ba88bd7e,31910bb4-8eea-5ce3-9711-bf7b8e77aabc
8067,Era La Música,Rbd,5bae9c05-fabd-420f-b806-c5b8ba88bd7e,57d6fe86-7120-5926-8486-02d034c283ea
8068,Air For Life (Original Mix),Above & Beyond Vs. Andy Moor,79980b40-b81f-4ff4-9f09-663c17dd29d4,6785db2d-366e-566b-9c95-0358367a5c7a
8069,Someone'S Watching Over Me,Hilary Duff,bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb,0ea5713c-221a-531d-8e47-e5888ee1a2e7
8070,Guilty,Blue,9c79224c-70cd-4367-8d90-35ca99401b75,41983097-16e4-5e7b-ac48-a552d79eba64
8071,Rhythm Divine,Enrique Iglesias,35f866dc-c061-48ba-8157-cf2e0eac4857,3af4c4fd-ac55-524d-af97-0c9f17979b37
8072,"Sorry, Blame It On Me",Akon,1138a764-2212-4d0a-b02d-0dc14df91e08,6decfa99-d6f6-596f-ae35-73cb271c4e69
8073,Don'T Give Up,Chicane,c3480e79-a8d9-44f5-8c93-9f7b490df99f,7bbff5b1-adca-5b40-8a22-e4b3ca5a819a
8074,Close To You Classical Version,Dj Aligator,50c9ccfd-0736-4a39-8d74-2ba0ff02c887,8d67bce1-4f75-51c5-90dd-e3069cd48c85
8075,No Face No Name No Number,Modern Talking,98913495-8867-43b3-aa8d-db88ee4d4cdc,0cb9c236-4362-5873-8b6e-d10bec8d48f0
8076,You Don'T Own Me,Demis Roussos,b3fa1a75-d947-4f32-9f5d-dc72d7438afa,61a81d65-2081-5b28-8748-335513c36846
8077,Mai Iarta-Ma Odata   [ Www.Muzica-Mea.Go.Ro ],Denisa,8a48334d-4146-4ee0-a0b0-24848370a5b4,02b8e270-edb1-53ee-8a34-70f0fbf0ed62
8078,Quisiera Bailar Esta Canción,Demis Roussos,b3fa1a75-d947-4f32-9f5d-dc72d7438afa,a21c71d1-f701-5ab1-a074-59afbfb6a420
8079,Teenage Dirtbag,Wheatus,741a2892-1c5d-402f-a769-2096356c77d7,16bf98f0-7e1a-58fb-adbd-56d8f310ffa5
8080,The Reason,Hoobastank,2fa0d3ac-b64c-401a-b0a1-4915ba6cc157,5fe15f0b-ee01-5d35-b80d-86b0a97ba428
8081,Solo Existes Tu,Diego,a3a378a9-55ad-4df9-8b8e-e58dc0645ecc,6d6c4d5f-f427-5a38-b2c2-e88d81155d55
8082,Red Rose Cafe,Demis Roussos,b3fa1a75-d947-4f32-9f5d-dc72d7438afa,468e3609-69d0-589a-97cc-a094a4ba9708
8083,Mr. Originality  [ Www.Mp3Uri.Net ],Simplu,6ea0fccb-d493-4ff1-9016-35ec4a33982b,f1635516-9f8f-5509-88b4-a507f5c57bfa
8084,Surrender,Activ,0605bc31-a1e1-46c6-8430-1cab40c6cf5a,d8134f3a-de45-52b3-8355-2248b5f2f9f1
8085,Cupid'S Chokehold,Gym Class Heroes,f4d4b515-0b74-423f-a161-db184330c37c,93703e2e-c24d-537f-9327-de87df03e90b
8086,Unde Ești,Adela Popescu,a4502548-4bb9-4483-b206-f334da65197e,fd17f55d-9517-5f9d-9f88-bf2ed729d16c
8087,Hate Me,Blue October,d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,5745e26c-d9db-5a85-9fef-d6667af31642
8088,Forgiven,Sylver,b910d27d-dc4f-4f2e-9a10-43057eb96a5a,c0cef673-446c-5772-8a6e-a3469309bcad
8089,My Song Of Love,Demis Roussos,b3fa1a75-d947-4f32-9f5d-dc72d7438afa,52c8f17c-1088-5a66-9e7c-59b560199c33
8090,Moonlight Shadow (Kcp Remix),Missing Heart,b476915f-6196-4c4d-9189-9869a8c0dc42,45f30be4-376f-598b-8bca-197b6df34461
8091,It'S Five O'Clock,Demis Roussos,b3fa1a75-d947-4f32-9f5d-dc72d7438afa,437052d2-ea50-5c8f-a75a-f884fe90ec2d
8092,Nuestro Amor Es Asi (Prod. By Mambo Kingz),Magnate,23800e26-b9cb-41c0-9119-29d7445b6ec4,1ced7a15-706b-5b48-abd3-e902595b0365
8093,9 Pm,Atb,22a096ef-c70d-4d70-ae19-4fc2412d4986,4da76b50-7a61-5b66-b685-767363ebe7ac
8094,Is It Love (Radio Edit),Iio,79ad5f01-b181-448d-b776-a252949d61af,4457d684-feed-54e2-8e75-643b6a766fa0
8095,Tenerte Y Quererte,Rbd,5bae9c05-fabd-420f-b806-c5b8ba88bd7e,8642ae5b-19af-5954-97cf-ae8bd7055721
8096,Visele Noastre[Melodia Noastra]By Coco Muahhh !!!,Adela Popescu,a4502548-4bb9-4483-b206-f334da65197e,6151648e-9b9a-5746-8a72-7d17ea1a9b21
8097,Real Love(Ptr Cineva Drag],Massari,05b9317e-d589-432d-91fc-b51ae89b0034,ae55950d-e2f0-52ea-8b5a-f11179bc8a77
8098,Responde,Diego,a3a378a9-55ad-4df9-8b8e-e58dc0645ecc,606b81f6-f4b1-5246-96c0-74d6e0e36050
8099,Weird Beard,Mad Caddies,cfb1c147-1046-4921-9c53-d3a226ebdb0b,9100e049-de23-584f-957d-73c4d5ef0932
8100,Gang Control,Leftöver Crack,e9a4a145-e1bd-4384-ad26-b344205dd9df,c12015d1-4346-5276-8e46-912276733e0a
8101,No Hope,Mad Caddies,cfb1c147-1046-4921-9c53-d3a226ebdb0b,7e442124-ba01-5018-b601-0bb9432a0389
8102,I Like Your Mom,Screeching Weasel,e4a135d0-1948-4620-bc07-b0217d09ccc1,05235b60-fc76-527b-850f-57e12a073340
8103,Rock The 40 Oz.,Leftöver Crack,e9a4a145-e1bd-4384-ad26-b344205dd9df,78da68fa-1c89-5d4d-b9a2-cb62c8cefca5
8104,Last Breath,Mad Caddies,cfb1c147-1046-4921-9c53-d3a226ebdb0b,7fcfc3ef-affd-52c5-b57b-027da14ea144
8105,Start Wearing Purple,Gogol Bordello,f47fc54d-b334-4321-8218-00c5b11d4dd1,579072d9-ee42-56a4-9015-744825c32f0a
8106,Bride Of The Elephant Man,The Murder City Devils,32705a3c-54cf-4e48-a3ab-2801157a09dc,e10d5bfc-a1b2-5b48-8e80-7cf49868fc70
8107,21St Century Digital Boy,Bad Religion,149e6720-4e4a-41a4-afca-6d29083fc091,04faa1f8-ee4e-5c0a-a5ad-9d0cdb55fea4
8108,Brown Eyed Girl,Sex Pistols,e5db18cb-4b1f-496d-a308-548b611090d3,2911fe5f-b658-5627-bb7b-40656c11f36e
8109,Contraband,Mad Caddies,cfb1c147-1046-4921-9c53-d3a226ebdb0b,9cc36f41-4254-5c4a-af6b-fb803420ed0a
8110,Monkeys,Mad Caddies,cfb1c147-1046-4921-9c53-d3a226ebdb0b,99fd02c2-3edb-511d-9380-ebf665a21078
8111,Mary Melody,Mad Caddies,cfb1c147-1046-4921-9c53-d3a226ebdb0b,b25cd551-51cc-5802-9f29-a2c8ee38c4e5
8112,Drinking For 11,Mad Caddies,cfb1c147-1046-4921-9c53-d3a226ebdb0b,d6b34a55-2c1b-5188-a424-11d809d081a2
8113,California Über Alles,Dead Kennedys,37c78aeb-d196-42b5-b991-6afb4fc9bc2e,dc90b1ce-1c87-5c12-839f-d1c253751c97
8114,Super Tuesday,Leftöver Crack,e9a4a145-e1bd-4384-ad26-b344205dd9df,0648ddcd-b31a-5feb-93a4-dc5ee95fd230
8115,Side Walk When She Walks,Alexisonfire,bc1c8f3f-6f36-4086-a470-87ed813dd429,586d4937-d6f7-5b3c-8ba1-c4dc41f567ae
8116,Via Sin Dios,Leftöver Crack,e9a4a145-e1bd-4384-ad26-b344205dd9df,7b0d8081-8f73-5785-a6b2-6729443e6726
8117,Mum'S The Word,Mad Caddies,cfb1c147-1046-4921-9c53-d3a226ebdb0b,8760d383-d1e6-5e7f-89d1-2c6121baa6d8
8118,Switchblade,Link Wray & His Raymen,211099c8-8e2b-4e96-aa5c-343939754176,5727979e-3ebf-5085-bf56-892410ca037d
8119,Road Rash,Mad Caddies,cfb1c147-1046-4921-9c53-d3a226ebdb0b,2f8358ae-73da-5c83-9146-804a7915c3f8
8120,Tony The Beat,The Sounds,ad92dd9c-56ef-4443-b2c0-ff2f7d9cca49,3a58700c-a80f-5ed0-b5b0-01c8ef38ecce
8121,That Girl Possessed,Alexisonfire,bc1c8f3f-6f36-4086-a470-87ed813dd429,835c1b9e-6ed2-5f45-9f75-1bbf4ca860b5
8122,Suggestion,Fugazi,233fc3f3-6de2-465c-985e-e721dbabbace,25af5213-745d-54fd-87b5-7593473d9f05
8123,The Gentleman,Mad Caddies,cfb1c147-1046-4921-9c53-d3a226ebdb0b,e5243d8d-ea7e-5e0a-a1d7-9426ba1d0682
