,track-name,artist-name,artist-id,track-id,tags
494,Girl Inform Me,The Shins,6c8b9855-ba8b-48f9-ac1d-42167f7f7b18,72ca216c-6b86-5d78-889c-5258e97966d1,"['indie', 'indie pop', 'the shins', 'indie rock', 'rock']"
495,Bottle Rocket,The Go! Team,8a396a9c-2e4f-47e2-a587-c26e93a0953f,869a5dfb-612a-5ae1-a857-9968adce5fac,"['indie', 'happy', 'alternative', 'dance', 'british']"
496,Shut Up And Let Me Go,The Ting Tings,e618770f-e994-41c3-856f-1eedf56b6d74,b165827b-4cbd-575f-acae-b7f62a9f979a,"['indie', 'dance', 'pop', 'electronic', 'british']"
497,C'Mere,Interpol,b23e8a63-8f47-4882-b55b-df2c92ef400e,591b0dca-ee6b-51db-95f4-fce48f113dd2,"['indie', 'indie rock', 'rock', 'alternative', 'alternative rock']"
498,A Lack Of Color,Death Cab For Cutie,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,3c47770b-1c01-5480-9d62-54d62362e70d,"['indie', 'Mellow', 'indie rock', 'death cab for cutie', 'alternative']"
499,That'S Not My Name,The Ting Tings,e618770f-e994-41c3-856f-1eedf56b6d74,fc1bb63f-ed60-5a01-a327-d915d059f66e,"['indie', 'pop', 'electropop', 'british', 'indie pop']"
500,A Certain Romance,Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,d4975265-d6a8-57c3-8257-59698c062c74,"['indie rock', 'indie', 'british', 'rock', 'arctic monkeys']"
501,Not Even Jail,Interpol,b23e8a63-8f47-4882-b55b-df2c92ef400e,db60421b-303b-5935-9933-eebabfd4dc83,"['indie rock', 'indie', 'rock', 'alternative', 'post-punk']"
502,When The Sun Goes Down,Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,b7620a41-4121-598a-b63f-d08148880e3d,"['indie', 'indie rock', 'british', 'rock', 'alternative']"
503,I Don'T Blame You,Cat Power,05755bf1-380c-487f-983f-d1a02401fa28,b2291414-a8d4-5e03-ac8e-a6b76b376d79,"['indie', 'female vocalists', 'folk', 'singer-songwriter', 'piano']"
504,One Two Three Four,Feist,a670e05a-cea8-4b37-bce9-d82daf1a0fa4,ca114e0e-a7a4-5ef7-9904-03e3dc7734ba,"['indie', 'female vocalists', 'folk', 'singer-songwriter', 'Canadian']"
505,One Month Off,Bloc Party,8c538f11-c141-4588-8ecb-931083524186,e8d3002d-1906-522a-8fac-64f3943bb49c,"['indie', 'indie rock', 'british', 'alternative', 'rock']"
506,Still Take You Home,Arctic Monkeys,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,397793d8-7715-5282-904a-3c3939404fa9,"['indie rock', 'indie', 'rock', 'british', 'arctic monkeys']"
507,No I In Threesome,Interpol,b23e8a63-8f47-4882-b55b-df2c92ef400e,ebefdc44-eae9-58ea-bd69-c320cfd676f7,"['indie', 'indie rock', 'alternative', 'interpol', 'rock']"
508,Talons,Bloc Party,8c538f11-c141-4588-8ecb-931083524186,1349497a-b854-5878-a94e-5bf4d37a9d07,"['indie', 'british', 'indie rock', 'alternative', 'rock']"
509,In My Arms,Kylie Minogue,2fddb92d-24b2-46a5-bf28-3aed46f4684c,2fdfe823-7693-57f1-9b2f-b8adaf48d4e5,"['pop', 'dance', 'Kylie Minogue', 'electronic', 'sexy']"
510,Ready For The Floor,Hot Chip,d8915e13-d67a-4aa0-9c0b-1f126af951af,53c537f1-d97e-5e36-8861-b2235a98ff61,"['electronic', 'dance', 'indie', 'electro', 'electronica']"
511,Falling Down,Oasis,39ab1aed-75e0-4140-bd47-540276886b60,00108dfc-8da9-5e74-b15b-a1608948de31,"['britpop', 'rock', 'british', 'indie', 'oasis']"
512,Hold On,Kt Tunstall,951d2103-9c7d-4849-ae60-88bf6aa4790b,26444224-337c-53d3-830c-79713a2d92cf,"['female vocalists', 'pop', 'singer-songwriter', 'alternative', 'KT Tunstall']"
513,Hunting For Witches,Bloc Party,8c538f11-c141-4588-8ecb-931083524186,3817894f-58b1-5ea9-bae8-dbf0b42d3244,"['indie', 'indie rock', 'alternative', 'british', 'rock']"
514,My Sweet Shadow,In Flames,31745282-b1ea-4d62-939f-226b14d68e7c,efb0e92c-11ed-519c-a9af-6ae2921750f3,"['Melodic Death Metal', 'metal', 'death metal', 'gothenburg metal', 'Swedish Metal']"
515,The Quiet Place,In Flames,31745282-b1ea-4d62-939f-226b14d68e7c,65b2131f-ee19-5610-a03c-bfb48dbc6e56,"['Melodic Death Metal', 'metal', 'death metal', 'Swedish Metal', 'In Flames']"
516,Carnival Of Rust,Poets Of The Fall,482a5456-7d8a-4366-a2e9-6f38853df632,ae21c3e8-b145-5885-a8d2-f073c39d984b,"['rock', 'alternative rock', 'finnish', 'alternative', 'finnish rock']"
517,Come Clarity,In Flames,31745282-b1ea-4d62-939f-226b14d68e7c,2b525c56-522e-5065-b4a8-c71b59df7f3e,"['Melodic Death Metal', 'metal', 'death metal', 'Swedish Metal', 'In Flames']"
518,Take This Life,In Flames,31745282-b1ea-4d62-939f-226b14d68e7c,5c9e2985-38f8-54ec-8649-97bd54e8a1cb,"['Melodic Death Metal', 'metal', 'death metal', 'Swedish Metal', 'In Flames']"
519,Call Me When You'Re Sober,Evanescence,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,d01c2774-e874-576e-accc-95e2bbebb7e4,"['rock', 'Gothic Rock', 'Evanescence', 'female vocalists', 'Gothic']"
520,Are You Dead Yet?,Children Of Bodom,f57e14e4-b030-467c-b202-539453f504ec,276d6a0d-4a9c-5bdb-b39f-c22a0709b12b,"['Melodic Death Metal', 'death metal', 'metal', 'Power metal', 'children of bodom']"
521,Friede Sei Mit Dir,Die Apokalyptischen Reiter,3f2e771c-6559-4603-8c4a-90c89bc94aa1,0ce6830b-f3c6-55ba-a13e-fded2d87150b,"['metal', 'folk metal', 'Melodic Death Metal', 'german', 'death metal']"
522,Living Dead Beat,Children Of Bodom,f57e14e4-b030-467c-b202-539453f504ec,fd03a044-b08a-5e48-8f70-219ef1e7e0f8,"['Melodic Death Metal', 'metal', 'death metal', 'Power metal', 'children of bodom']"
523,Through Glass,Stone Sour,4ca783b7-5bf7-4348-b494-46680660050f,ff737716-93c5-5671-a54b-7b84b0605e72,"['rock', 'alternative rock', 'hard rock', 'Stone Sour', 'metal']"
524,Stairway To Heaven,Dread Zeppelin,74e2c381-7a79-4c21-8738-20da383e14d2,ed54c5c0-eb0c-5fcd-a1ef-6e78fbd1f602,"['cover', 'reggae', 'Awesome Guitar Jams', ""so bad it's good"", 'FUCKING AWESOME']"
525,All My Friends Are Dead,Turbonegro,68f1175b-592b-4f28-ab1c-85c7a438c636,625d63bb-f14f-5bdb-87f7-0e9e7efbc2ed,"['death punk', 'punk rock', 'rock', 'punk', 'norwegian']"
526,Miles Away,Madonna,79239441-bfd5-4981-a70c-55c3f15c1287,03eddd49-371c-5a7d-9c15-307821a91efa,"['pop', 'dance', 'Madonna', 'female vocalists', '2008']"
527,Be My Baby,The Ronettes,393e5448-896f-43e9-b80b-4ee58e1e71a4,6504b34f-d1a3-51ee-a6f4-562cdd1cd649,"['60s', 'oldies', 'motown', 'pop', 'soul']"
528,The Dress,Blonde Redhead,6821bf3f-5d5b-4b0f-8fa4-79d2ab2d9219,51118722-542b-5446-abdd-6a4044a9800f,"['indie', 'indie rock', 'female vocalists', 'alternative', 'rock']"
529,Strangers In The Night,Frank Sinatra,197450cd-0124-4164-b723-3c22dd16494d,fa970290-7abe-51be-9e30-42b72e75edbf,"['jazz', 'oldies', 'swing', 'easy listening', 'male vocalists']"
530,They,Jem,d94f79b0-c690-4a60-9a45-a37a11b78051,71e16251-b597-5b1e-8080-f53dea16ac6d,"['female vocalists', 'pop', 'alternative', 'Jem', 'indie']"
531,Vanished,Crystal Castles,b1570544-93ab-4b2b-8398-131735394202,ae9a9fa3-5d7b-593a-8c39-c1b72e483968,"['electronic', 'electronica', '8-bit', 'electro', 'new rave']"
532,You Know I'M No Good,Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,c9edc86f-4e2c-57c7-b296-d6811b63b548,"['soul', 'jazz', 'female vocalists', 'Amy Winehouse', 'british']"
533,Wind It Up,Gwen Stefani,2e41ae9c-afd2-4f20-8f1e-17281ce9b472,f632ce8d-361f-5a8c-8056-c44d6935b5e4,"['pop', 'dance', 'female vocalists', 'gwen stefani', 'wind it up']"
534,I Write Sins Not Tragedies,Panic At The Disco,b9472588-93f3-4922-a1a2-74082cdf9ce8,17c3024e-c10c-5522-a50c-5bd90a6baa71,"['emo', 'rock', 'alternative', 'PANIC AT THE DISCO', 'indie']"
535,Here (In Your Arms),Hellogoodbye,3fa7095b-4447-465e-a784-14b07789d7a1,3756e56c-04aa-5ace-9484-778e10cbd08d,"['indie', 'pop', 'powerpop', 'alternative', 'dance']"
536,Molly,Mindless Self Indulgence,44f42386-a733-4b51-8298-fe5c807d03aa,14c6adf5-abfd-58c8-a6b1-c577c3fa9254,"['industrial', 'industrial jungle pussy punk', 'rock', 'MSI', 'punk']"
537,Jet Pilot,System Of A Down,cc0b7089-c08d-4c10-b6b0-873582c17fd6,c7b8d402-d231-52b1-ae82-32803eb2b168,"['alternative metal', 'metal', 'System of a Down', 'rock', 'alternative']"
538,Naïve,The Kooks,f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,de034801-2a6f-59d7-89d4-f42c97cf6384,"['indie', 'indie rock', 'british', 'alternative', 'rock']"
539,Everyday I Love You Less And Less,Kaiser Chiefs,90218af4-4d58-4821-8d41-2ee295ebbe21,fb048483-cbe4-50da-a5b9-aa52961241e9,"['indie', 'indie rock', 'rock', 'britpop', 'alternative']"
540,Monster,The Automatic,afe5e238-d248-4da4-87b7-e70dfab787f6,e46c1f59-0d02-5db3-aecc-d6b0824134f0,"['indie rock', 'indie', 'rock', 'alternative', 'british']"
541,The Only Difference Between Martyrdom And Suicide Is Press Coverage,Panic At The Disco,b9472588-93f3-4922-a1a2-74082cdf9ce8,29813942-17c8-58ee-91e9-e80265150266,"['emo', 'rock', 'alternative', 'PANIC AT THE DISCO', 'indie']"
542,Break Stuff,Limp Bizkit,8f9d6bb2-dba4-4cca-9967-cc02b9f4820c,d8f090cb-189b-58c1-937f-b61125958ea6,"['Nu Metal', 'rock', 'rapcore', 'alternative', 'metal']"
543,Best Of You,Foo Fighters,67f66c07-6e61-4026-ade5-7e782fad3a5d,697a7e6f-ac65-5aaf-8854-3f5cf55a1650,"['rock', 'alternative rock', 'alternative', 'foo fighters', 'Grunge']"
544,Take Me Out,Franz Ferdinand,aa7a2827-f74b-473c-bd79-03d065835cf7,9c4f67b2-d67b-5a39-ae1a-e90182303542,"['indie', 'rock', 'indie rock', 'alternative', 'franz ferdinand']"
545,Get Busy Living Or Get Busy Dying (Do Your Part To Save The Scene And Stop Going To Shows),Fall Out Boy,516cef4d-0718-4007-9939-f9b38af3f784,8dcc45d8-bc71-5dfb-812a-f81a82455ae0,"['emo', 'rock', 'punk', 'Fall Out Boy', 'alternative']"
546,Lady,Regina Spektor,fbb375f9-48bb-4635-824e-4120273b3ba7,eab85ab6-5536-5ead-b2eb-96a63de7f681,"['piano', 'female vocalists', 'singer-songwriter', 'indie', 'Regina Spektor']"
547,Steal A Ride,Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,51912a61-38d6-5f14-a7dd-9063732c7156,"['rock', 'rockabilly', 'road trip', 'dance', 'americana']"
548,Rifles,Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,8ab1d66a-b5e2-587c-89e4-bf136805f7be,"['rock', 'indie', 'indie rock', 'alternative rock', 'psychedelic']"
549,Come Away With Me,Norah Jones,985c709c-7771-4de3-9024-7bda29ebe3f9,586f94d3-f6c6-5d7a-9a28-41ef17d57cac,"['jazz', 'female vocalists', 'norah jones', 'blues', 'Mellow']"
550,I Walk The Line,Johnny Cash,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,51233025-737c-598c-a523-22d4856b0f14,"['country', 'Johnny Cash', 'folk', 'singer-songwriter', 'classic country']"
551,Us,Regina Spektor,fbb375f9-48bb-4635-824e-4120273b3ba7,00d6a1f1-e115-5f43-aae3-2175e34afb47,"['piano', 'female vocalists', 'indie', 'singer-songwriter', 'beautiful']"
552,Wishing Well,Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,5c4aea7c-ddf7-5ceb-9982-b170697fffa1,"['rock', 'indie', 'alternative rock', 'indie rock', 'cool']"
553,Love Affair,Regina Spektor,fbb375f9-48bb-4635-824e-4120273b3ba7,9001750b-7a03-58a1-83a0-039e50558393,"['piano', 'female vocalists', 'Regina Spektor', 'indie', 'Love']"
554,Pretend,Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,de90d065-b79c-5188-accb-120a8a934bcc,"['alternative rock', 'Mellow', 'chillout', 'indie', 'rock']"
555,I Wanna Be Your Dog,The Stooges,794c6bf2-3241-416f-9b8f-24e2d84a1c4b,ada41e62-5f30-57ff-80bc-707f0dc7bbbd,"['punk', 'rock', 'Garage Rock', 'proto-punk', 'punk rock']"
556,Sheepdog,Mando Diao,ea854cc1-13fc-4fd0-86a5-d2c7dba06764,6b5502ba-4f65-508d-a7f4-1bea2810d185,"['rock', 'indie rock', 'indie', 'swedish', 'alternative']"
557,Dry The Rain,The Beta Band,0d82f0cd-107a-403f-a726-ac7287cbea65,5ed3c3b8-0e1a-53d7-8809-52cb5c06cc7a,"['indie', 'indie rock', 'Soundtrack', 'high fidelity', 'rock']"
558,Promise,Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,36a55110-66be-5046-b209-8f7396120457,"['rock', 'indie rock', 'alternative rock', 'Ballad', 'indie']"
559,O' Sailor,Fiona Apple,a9ee533f-8871-4f62-a6bb-91eb264abc90,4c8c8ec8-c491-56a3-8992-bd5bf4ce46ab,"['female vocalists', 'alternative', 'singer-songwriter', 'indie', 'fiona apple']"
560,Mercy,Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,d98bb4e9-6b5e-5325-b2b6-2b672f4345e4,"['Heart Break', 'sad', 'love at first listen', 'rock', 'melancholy']"
561,Clark Gable,The Postal Service,299278d3-25dd-4f30-bae4-5b571c28034d,1c9e60d3-486e-5592-891d-d0dd61b74f85,"['indie', 'electronic', 'indie pop', 'electronica', 'The Postal Service']"
562,How To Disappear Completely,Radiohead,a74b1b7f-71a5-4011-9441-d0b5e4122711,00246b7a-cfea-5b2b-b719-3369985759c3,"['alternative', 'radiohead', 'alternative rock', 'beautiful', 'rock']"
563,Such Great Heights,The Postal Service,299278d3-25dd-4f30-bae4-5b571c28034d,74b403a2-01d9-5a95-a35e-55a5313763fc,"['indie', 'electronic', 'indie pop', 'alternative', 'The Postal Service']"
564,Five Man Army,Massive Attack,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,d46f959c-ba43-5bf8-baf7-777d38a25d0e,"['trip-hop', 'electronic', 'downtempo', 'chillout', 'trip hop']"
565,Volcano,Damien Rice,2119beb8-6ac5-4f21-82a4-b831c90c0024,9a76a1ed-78bd-5e15-8f5f-b0d0c699cff3,"['singer-songwriter', 'acoustic', 'folk', 'indie', 'Mellow']"
566,Delicate,Damien Rice,2119beb8-6ac5-4f21-82a4-b831c90c0024,22df7937-58f5-58a1-bddb-aed310d50b13,"['acoustic', 'singer-songwriter', 'folk', 'Mellow', 'indie']"
567,This Place Is A Prison,The Postal Service,299278d3-25dd-4f30-bae4-5b571c28034d,596fbb1c-0f7d-5a4f-a374-84f05280133b,"['indie', 'electronic', 'indie pop', 'Mellow', 'melancholy']"
568,When It Falls,Zero 7,c23b637b-97c6-41eb-8ef6-6c724efc80a8,e5b68064-bd7f-560a-9359-3ca2334aa4f5,"['chillout', 'downtempo', 'electronic', 'chill', 'lounge']"
569,The District Sleeps Alone Tonight,The Postal Service,299278d3-25dd-4f30-bae4-5b571c28034d,2a046ab7-9d9c-5784-836d-fbc55c19fd5b,"['indie', 'electronic', 'indie pop', 'The Postal Service', 'electronica']"
570,Red Dust,Zero 7,c23b637b-97c6-41eb-8ef6-6c724efc80a8,1152a8d5-ead1-5012-920b-c6de6d5b36ce,"['chillout', 'downtempo', 'lounge', 'electronic', 'chill']"
571,Polaris,Zero 7,c23b637b-97c6-41eb-8ef6-6c724efc80a8,a4e5b155-52e5-5589-a0eb-5c0acc845b9e,"['chillout', 'downtempo', 'electronic', 'trip-hop', 'chill']"
572,Mr. Brightside,The Killers,95e1ead9-4d31-4808-a7ac-32c3614c116b,dbb63a99-2928-5c7d-84f8-912b8d5a1357,"['rock', 'indie', 'indie rock', 'alternative', 'alternative rock']"
573,The Celibate Life,The Shins,6c8b9855-ba8b-48f9-ac1d-42167f7f7b18,f1610b7c-837f-5635-95dc-11533d43033e,"['indie', 'indie rock', 'the shins', 'indie pop', 'rock']"
574,Title And Registration,Death Cab For Cutie,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,b0972125-18c9-5e4c-9415-dea38e02bcec,"['indie', 'indie rock', 'death cab for cutie', 'Mellow', 'alternative']"
575,Weird Divide,The Shins,6c8b9855-ba8b-48f9-ac1d-42167f7f7b18,5678a1ff-177e-5419-a45a-9a620ec0d325,"['indie', 'Mellow', 'the shins', 'indie rock', 'rock']"
576,The Killing Moon,Echo & The Bunnymen,ccd4879c-5e88-4385-b131-bf65296bf245,f91abbcb-eeb4-50c9-bd91-0d6969a3b903,"['80s', 'new wave', 'post-punk', 'alternative', 'Donnie Darko']"
577,Panic,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,d006c5ed-8f00-5383-934a-604e5c504a26,"['80s', 'indie', 'alternative', 'new wave', 'british']"
578,Blister In The Sun,Violent Femmes,2aab61bc-67f4-4722-8c6e-e1821b2e32a6,8afd913d-d883-5444-9180-7f37121b69e8,"['alternative', '80s', 'rock', 'indie', 'alternative rock']"
579,Vienna,Ultravox,7e786a4c-c743-4713-9340-a6f12d8515d4,d904789a-dd73-526a-a827-61bac4c5435d,"['80s', 'new wave', 'synthpop', 'new romantic', 'pop']"
580,Asleep,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,917746ea-ac90-58ac-8b15-764a02178602,"['sad', 'melancholy', 'indie', '80s', 'alternative']"
581,Suedehead,Morrissey,013fa897-86db-41d3-8e9f-386c8a34f4e6,c6d310f2-0ac4-5682-b2f8-b5a9f3b0d604,"['80s', 'indie', 'alternative', 'british', 'Morrissey']"
582,Where The Wild Roses Grow,Nick Cave & The Bad Seeds,172e1f1a-504d-4488-b053-6344ba63e6d0,6458a0a6-c4c0-54a9-af72-ebfbd781ad40,"['alternative', 'Ballad', 'rock', 'duet', 'alternative rock']"
583,She Sells Sanctuary,The Cult,8846e4ff-0c19-4af2-872b-7a8dc7497f68,71e66360-80ff-512f-93e9-1e07ffc794a7,"['rock', '80s', 'hard rock', 'classic rock', 'alternative']"
584,Isolation,Joy Division,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,352fd34b-9a83-50cc-936b-062bee4ef824,"['post-punk', 'new wave', '80s', 'Joy Division', 'british']"
585,Hollaback Girl,Gwen Stefani,2e41ae9c-afd2-4f20-8f1e-17281ce9b472,252cf2ee-d504-5177-81f8-1603480d0694,"['pop', 'dance', 'gwen stefani', 'female vocalists', 'rock']"
586,The Blower'S Daughter,Damien Rice,2119beb8-6ac5-4f21-82a4-b831c90c0024,b86f1416-1d06-550e-8923-9f55acca826f,"['acoustic', 'singer-songwriter', 'indie', 'folk', 'Mellow']"
587,Ain'T No Easy Way,Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,7397958f-5a87-59ca-b868-3c936a063e13,"['rock', 'blues rock', 'indie rock', 'alternative rock', 'indie']"
588,Let Me Kiss You,Morrissey,013fa897-86db-41d3-8e9f-386c8a34f4e6,335781e0-7bc7-59e7-8686-b21eba619b2d,"['alternative', 'indie', 'british', 'melancholy', 'Morrissey']"
589,I Know It'S Over,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,b30e035a-199b-5f4e-80db-9c61acbb7d9d,"['80s', 'indie', 'new wave', 'melancholy', 'alternative']"
590,Heaven Knows I'M Miserable Now,The Smiths,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,20cb7598-980e-5022-855f-fd8606d2153a,"['80s', 'indie', 'new wave', 'alternative', 'british']"
591,Set The Fire To The Third Bar,Snow Patrol,a66999a7-ae5c-460e-ba94-1a01143ae847,92c7a288-6214-5cfe-a9a8-f30b375352c3,"['indie', 'alternative', 'rock', 'beautiful', 'indie rock']"
592,"Dance, Dance",Fall Out Boy,516cef4d-0718-4007-9939-f9b38af3f784,6f25cec0-97bd-578b-b43f-1d9ff34c48ac,"['rock', 'pop punk', 'emo', 'Fall Out Boy', 'punk']"
593,Kayleigh,Marillion,1932f5b6-0b7b-4050-b1df-833ca89e5f44,f5f52acb-e8f0-5765-a86a-48968a16c43f,"['Progressive rock', '80s', 'rock', 'classic rock', 'marillion']"
594,The River (Feat. M. Shadows And Synyster Gates),Good Charlotte,b267ca80-034e-4dc1-9ed4-ec45f1fed41d,67e03a95-8893-5920-87db-acd8aad87e66,"['punk rock', 'rock', 'pop punk', 'punk', 'Good Charlotte']"
595,In My Time Of Need,Opeth,c14b4180-dc87-481e-b17a-64e4150f90f6,9ec1330b-d6a3-532d-ad83-1681b4acd58f,"['Progressive metal', 'Progressive rock', 'melancholic', 'progressive death metal', 'Progressive']"
596,Zombie,The Cranberries,c98d40fd-f6cf-4b26-883e-eaa515ee2851,c2a0611f-ec13-5c5c-b8a7-6689dd241bf1,"['rock', 'alternative', '90s', 'female vocalists', 'alternative rock']"
597,Behind Blue Eyes,The Who,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,1ee78cab-6e7a-5dac-ac99-7a6877cf345d,"['classic rock', 'rock', '70s', 'the who', 'british']"
598,Brown Eyed Girl,Van Morrison,a41ac10f-0a56-4672-9161-b83f9b223559,2eb05ead-9062-56b6-a269-dbf5cfc6458a,"['classic rock', '60s', 'rock', 'oldies', 'singer-songwriter']"
599,Crooked Teeth,Death Cab For Cutie,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,3f8bb05f-70b4-52ff-8da7-8114dfef08bb,"['indie', 'indie rock', 'alternative', 'death cab for cutie', 'rock']"
600,Columbus,Kent,c2764f38-febf-4e47-a0d7-687980aabf38,5f675723-f02f-5f94-b22f-959f92003432,"['rock', 'swedish', 'Kent', 'alternative', '00s']"
601,Very Loud,Shout Out Louds,25a757f1-9fbe-4c52-be2e-1a5294fb25b9,9f9ed534-c3d5-5802-b911-420e86d6ed50,"['indie', 'swedish', 'indie rock', 'indie pop', 'alternative']"
602,After Hours,We Are Scientists,9386b36e-87f3-4716-a219-79a07a4e29cc,b05093e8-de54-5b83-b13d-aee81f72fa56,"['indie', 'indie rock', 'rock', 'alternative', '2008']"
603,Biko,Bloc Party,8c538f11-c141-4588-8ecb-931083524186,fbf364ee-5408-5666-b574-a5d167d3fdc2,"['indie', 'alternative', 'rock', 'british', 'indie rock']"
604,Viva La Vida,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234,e2869cc0-d89a-545e-a8c9-c6ec76c529ef,"['Coldplay', 'alternative', 'rock', 'alternative rock', 'viva la vida']"
605,Stockholm Syndrome,Muse,9c9f1380-2516-4fc9-a3e6-f9f61941d090,135bbd15-4836-5b6f-a785-a4e9f60520c7,"['alternative rock', 'rock', 'alternative', 'Progressive rock', 'Muse']"
606,Ecstasy,Atb,22a096ef-c70d-4d70-ae19-4fc2412d4986,f25fc318-0d43-5955-a1db-053f244a9659,"['trance', 'dance', 'vocal trance', 'electronic', 'atb']"
607,Somebody Told Me,The Killers,95e1ead9-4d31-4808-a7ac-32c3614c116b,823f4efe-02cf-53d6-bd47-d922204c36c2,"['rock', 'indie', 'indie rock', 'alternative', 'The Killers']"
608,We Will Rock You,Queen,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,7e5fb4ce-c04c-50ab-b2bd-10562efe891d,"['rock', 'classic rock', 'Queen', '70s', '80s']"
609,Keep The Car Running,Arcade Fire,52074ba6-e495-4ef3-9bb4-0703888a9f68,2ef45357-2512-5d3e-bf19-27ed86c38bea,"['indie', 'indie rock', 'alternative', 'rock', 'Canadian']"
610,This Scene Is Dead,We Are Scientists,9386b36e-87f3-4716-a219-79a07a4e29cc,e37cb759-9f6e-50b6-8408-fb356b7b907a,"['indie rock', 'indie', 'rock', 'alternative rock', 'alternative']"
611,Rockferry,Duffy,2c4dae8c-e591-49e0-9c5a-62b310a15788,bdbc1edf-6956-5c36-8c08-83f2c4b985ce,"['soul', 'female vocalists', 'pop', 'duffy', 'british']"
612,Just Friends,Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,cf426c72-e270-5e2f-8d71-f52278e04588,"['soul', 'jazz', 'female vocalists', 'Amy Winehouse', 'british']"
613,Rehab,Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,12b27c9b-ad77-5833-9c13-b6a9722fa2f4,"['soul', 'female vocalists', 'jazz', 'Amy Winehouse', 'british']"
614,Warwick Avenue,Duffy,2c4dae8c-e591-49e0-9c5a-62b310a15788,30c9c6c9-aca0-587d-9ba3-06afa8eb5cb0,"['soul', 'pop', 'duffy', 'female vocalist', 'british']"
615,Stepping Stone,Duffy,2c4dae8c-e591-49e0-9c5a-62b310a15788,979638d2-40d7-56a5-9782-209a61a9f64e,"['soul', 'female vocalists', 'pop', 'duffy', 'british']"
616,Tears Dry On Their Own,Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,c544329f-119a-5d83-ac08-0ab59944a36b,"['soul', 'jazz', 'female vocalists', 'Amy Winehouse', 'british']"
617,I'M Scared,Duffy,2c4dae8c-e591-49e0-9c5a-62b310a15788,2926b4a8-6831-55c8-b65d-b16d238a0673,"['soul', 'female vocalists', 'duffy', 'pop', 'british']"
618,Syrup & Honey,Duffy,2c4dae8c-e591-49e0-9c5a-62b310a15788,6c707474-0ac8-50dc-a0d0-a33c3e2015db,"['soul', 'female vocalists', 'duffy', 'pop', 'british']"
619,Mercy,Duffy,2c4dae8c-e591-49e0-9c5a-62b310a15788,3655a11f-7180-53d1-be0a-9cd4b525fd37,"['soul', 'female vocalists', 'pop', 'duffy', 'british']"
620,Distant Dreamer,Duffy,2c4dae8c-e591-49e0-9c5a-62b310a15788,9dec0d6e-9fb6-5eec-ba36-07b9e1222772,"['female vocalists', 'soul', 'pop', 'duffy', 'british']"
621,Serious,Duffy,2c4dae8c-e591-49e0-9c5a-62b310a15788,493fde8c-f477-5b83-b7ea-6a509a2a70aa,"['soul', 'pop', 'duffy', 'female vocalists', 'british']"
622,Burnin' / Too Long,Daft Punk,056e4f3e-d505-4dad-8ec1-d04f521cbb56,36e92831-1c09-5601-9923-f4b282d7a3e9,"['electronic', 'House', 'dance', 'electronica', 'live']"
623,Set Yourself On Fire,Stars,5aeb21a3-4606-4a0d-8369-50c768d1e99a,1c36654c-dfe6-5eb5-a88d-410f5897ff80,"['indie', 'indie pop', 'Canadian', 'indie rock', 'Stars']"
624,The End Of Heartache,Killswitch Engage,8295ee00-0096-461d-95c7-c2263d2a4c6d,f2268321-66b3-5f89-a3b0-e981e9dff6ef,"['metalcore', 'metal', 'hardcore', 'killswitch engage', 'Melodic Death Metal']"
625,Passenger Seat,Death Cab For Cutie,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,bda935ab-3970-5c6b-a228-9d12ccc9b4aa,"['indie', 'Mellow', 'indie rock', 'piano', 'beautiful']"
