,artist-name,artist-id
2188,The Mamas & The Papas,ff294730-0315-440d-a543-54005779c15b
2189,Sam Cooke,6c8fd0be-d961-454c-aee0-4366a6dbc993
2190,Tom Waits,c3aeb863-7b26-4388-94e8-5a240f2be21b
2191,Rudimentary Peni,a41ba687-a775-4d65-80e8-2b47ff7f0100
2192,Townes Van Zandt,d67d1a21-6e45-4dd6-aef0-0191ba3796e0
2193,The Zutons,6290b769-173d-49d1-990e-660a4e333877
2194,Buddy Holly,d352f5dd-3023-4565-a7bb-52396bf8821d
2195,Tyrades,b31dad99-e3ac-484d-9fda-cf0666996ced
2196,Imperial Leather,c1f5ae94-a774-4cfe-a9c1-78744f3162d5
2197,The Robot Ate Me,14f6c0c4-1c8b-4789-a1c0-678483ae01a8
2198,The Presets,f5b8ea5f-c269-45dd-9936-1fedf3c56851
2199,Modeselektor,8a7a4e72-a099-425f-8238-80706fc1c746
2200,Danzig,8925a01a-8608-411d-a90b-f3a52d061208
2201,Nick Cave And Warren Ellis,c71b2cc1-2737-4f76-bbf2-9ee505b4d90d
2202,The Faint,a1419808-65d3-4d40-998c-1a0bac65eabc
2203,Home Video,c8a4c5dd-d332-4045-92ea-a8a7970ec294
2204,Arrested Development,d8b15d32-609e-44a6-bff1-65c4df53a9f1
2205,Live,cba77ba2-862d-4cee-a8f6-d3f9daf7211c
2206,Saskrotch,ade87d86-1ec2-42bf-b704-7315c56d5473
2207,Enchant,a01bbd43-6ed3-4773-82f1-4c50908a6e58
2208,Spock'S Beard,9e57e406-4fb1-40d0-bcd2-2aa1d6390c1d
2209,Mahavishnu Orchestra,a2be74f5-0735-46f7-a295-7e41aab30029
2210,Kamelot,2449300a-6ca7-45da-8102-22789d256475
2211,Liquid Tension Experiment,bc641be9-ca36-4c61-9394-5230433f6646
2212,Savatage,ac15222f-fb8a-4d2b-b4da-bde1c19f0a9f
2213,Iced Earth,8a0e10a9-80c7-40e0-bf5b-89f1d57f9537
2214,Supertramp,d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8
2215,Yngwie J. Malmsteen,8fa5d80d-37e8-4133-9d5c-6bad446c63f0
2216,Symphony X,b669c53e-5a1f-4adc-80be-755e64e8115e
2217,Marit Larsen,7445bc31-8998-4cc1-bba2-b86c15b7c872
2218,Huey Lewis & The News,2be6ae30-d220-4419-80da-2a46813ed872
2219,Grand Island,5e1ee7e0-1f1f-4207-8435-f02abef3b0ec
2220,Jokke & Valentinerne,888bc436-cc47-4e42-bf5d-936aa9ee40c3
2221,Lou Reed,9d1ebcfe-4c15-4d18-95d3-d919898638a1
2222,The Dø,c3477250-bc5f-44e9-aa0a-144dd2d7a935
2223,Katrina And The Waves,a57505c9-6b43-4861-a498-fe00b349d591
2224,I Nine,950ae76f-1c46-4192-b10d-ef5a37939743
2225,M2M,200a07b4-0e6f-47b8-851f-784281e1de07
2226,Whiskeytown,fdb40275-50df-4894-8481-573e86956e81
2227,Lotta,353ece81-7bbf-4e60-8e2f-545cf6dd5c31
2228,Mortal Love,3d367589-9dfb-433c-ae23-dd2908b00ec6
2229,Silentium,c1dcd1a2-785e-4277-9816-c514cbcfa2c5
2230,Hardcore Superstar,7bb40169-4789-4a48-bf66-605abd910dc3
2231,Amession,6cbd22fb-eebe-4fb5-9b30-e337e17c628e
2232,Sebastian Bach,50f10489-c87e-4df3-800f-be1f8d6bda4b
2233,Deathstars,1c90eb11-0531-402c-87dc-d578e36ec23c
2234,The Sabres Of Paradise,3acb627b-787c-4276-bafe-516a5806aeb8
2235,The Servant,30e0c009-8dbf-4cee-9e02-ccd84d1b455c
2236,Moby,32a92586-6f9f-4882-b168-97fd60a99b6d
2237,Will Smith,5bae7081-64ef-4473-825a-38d310deb14c
2238,X-Press 2,96edeebb-d173-41e9-a1c2-5ae52959ab41
2239,Rocky Votolato,05010b18-ba21-46dc-be6d-615d90170b8e
2240,The Elected,e88265a7-acb6-4355-837d-e405d048b908
2241,Coal,9b860943-383c-499f-a676-49126d44d8db
2242,Amusement Parks On Fire,d2266a12-b654-4c59-8d55-2e113537eae9
2243,Thomas Dybdahl,792cec6c-2b5a-4076-beb5-669125ae58a2
2244,Flamin' Groovies,c826bda4-4f4f-4746-81ba-5f66ac9c95e5
2245,Guided By Voices,6c85f4c3-026c-4c16-9a7c-f546f42ed0fb
2246,Sebadoh,d98c8149-0c01-4151-93e1-48fdc3d5027f
2247,The Jayhawks,24ed5b09-02b1-47fe-bd83-6fa5270039b0
2248,Built To Spill,3ac482b8-1494-4071-a0e9-f192f9d2c2b0
2249,Spacemen 3,19e818e4-0bbe-41fc-9589-c444b4165bf1
2250,Håkan Hellström,6ee8668b-b4e1-48cf-ba25-a6f7c8bf864d
2251,The Lemonheads,58a53082-a629-4ff1-a44d-7492d6f6e8fb
2252,The Feelies,28c07254-aeae-42ad-beea-67f59c3c8baf
2253,Morten Abel,4e447827-8029-45ec-8df4-f9a237d7762b
2254,Ryan Adams,c80f38a6-9980-485d-997c-5c1a9cbd0d64
2255,The Only Ones,812dca85-2b55-4015-a92e-1182251bc621
2256,Onerepublic,c33c2065-b1c3-4406-b066-d33a9e2ea71a
2257,Rob Thomas,e42680f7-e439-4666-9c2c-536c2b3c6db3
2258,The Cinematics,6a3fdc71-8bc4-4aca-827a-717072b60635
2259,Godspeed You! Black Emperor,3648db01-b29d-4ab9-835c-83f6a5068fe4
2260,Red Sparowes,5153eb0e-b6dd-4882-a24a-7d464c153962
2261,Balmorhea,1507b368-e660-4c15-af94-3f5603561045
2262,Espers,2d227ed0-0136-49d5-b2e0-97ea1e17bb83
2263,Gregor Samsa,3c651564-eb88-48e0-a862-d6db17e8464a
2264,Overmars,e16220e9-87e7-430b-8dc3-763a250ef85a
2265,Scraps Of Tape,5b1f2fff-e71d-417c-8654-64f91fdd7ad3
2266,Russian Circles,cca40a67-e959-46f8-a3f3-8a3f77d2da9e
2267,Tiger Baby,ad3ff126-8bd4-4cc6-b08d-b2225db748d6
2268,Espiritu,a8846a49-ce23-4c62-9c8c-e6ab9cc9eed2
2269,Adrienne Pierce,fc2dc66e-2546-44a3-b853-1ccc7df4ee1b
2270,Leona Naess,f66b685d-9abe-4be6-8e59-9a7486be1964
2271,The Guild League,a6dc07a3-c9a5-45cb-a9a6-8a72128c0e6d
2272,Ya-Kyim,4e439ba2-f6e8-4ef6-a0a5-0357abbbbc40
2273,The Arrogants,4ebc33b1-ae37-4556-9a7d-86e9eee33d03
2274,Britta Phillips & Dean Wareham,b8d2e1cd-1062-40ba-bd9c-d5f964631f1d
2275,Tom Mangan,445da504-442c-463c-8b2f-8bc09eee8dff
2276,Sparklehorse,45be8e20-3c3c-4e78-98f0-b5bdecf2f703
2277,Birdie,109ff34b-d773-46f0-8931-2b003cc7acf9
2278,Matt Costa,fa7ed4fb-fa39-4820-8ae1-5fe98bc2ef8d
2279,Ivy,610404f9-26bd-4be2-8697-f916495f14a4
2280,The Irish Film Orchestra,14a1f3b9-785f-484e-a83a-39f84ea175e7
2281,Future Bible Heroes,16f13f40-b8f8-42c5-a52a-cf3763002095
2282,James,a2accb58-6099-4cb5-a3c8-f6332f364db5
2283,The Hot Club Of San Francisco,ac9791b8-49c2-42dc-8033-4bfa90a99f84
2284,Gemma Hayes,c420390b-32cc-403a-b31b-b8ecbcec9de2
2285,The Marvelettes,faca5707-ce1a-4276-a5bc-a4061bfb33d2
2286,The Temptations,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e
2287,Los Campesinos!,e1194e66-e4f0-4351-9d26-ac95df530d0c
2288,The Pipettes,503877b0-4e1b-452b-851c-5e3f478d3714
2289,Aretha Franklin,2f9ecbed-27be-40e6-abca-6de49d50299e
2290,Circa Survive,a2496a3c-8f42-4b98-b780-6f8d64f56441
2291,Chris Isaak,479497d4-e7c2-4e78-972e-56e78fac3995
2292,R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58
2293,The Departure,be39fc72-da2a-4864-8ed2-d181cb714af1
2294,Denali,6c6f5412-f01d-4cce-b1bb-b2349cd7f8f2
2295,Fantômas,057aa66c-cf6e-499d-bda8-5adc47ad4197
2296,Cool,7d7e7566-22d4-4b62-b89d-2fbd79fcfb16
2297,Secret Chiefs 3,45ec9b41-eeea-42da-8337-28c67a8d2934
2298,Farid Farjad,a5192436-eea7-44a8-af11-4c990c9294e4
2299,Robert Plant & Alison Krauss,8f3f7fec-cabf-4366-9c31-06f204b402f5
2300,Living Colour,dc6f8c1f-626b-42b0-9115-7e66ae4cecd6
2301,Quindon Tarver,4a37a655-160e-4961-980e-e639bd16f93e
2302,Schwesterherz,da882c90-0ee1-4db2-90f7-52cbfacc818e
2303,The Tiger Lillies,3ad4f6ec-253f-4050-8849-ca26266edfb8
2304,Paolo Nutini,24ea074c-59cc-41c5-a5de-f68c2952965f
2305,The Young Gods,134c8992-069e-4561-8d12-cdebbf5fbc34
2306,Television Personalities,62c2cd94-30a8-43ed-9d06-8f689111c69c
2307,Abwärts,62c55b37-fa37-4761-ba75-2ddf4f1b8f52
2308,Charles Aznavour,5f264b87-d5f6-487d-aa3e-ae4c5f0c6fc9
2309,Die Aeronauten,21f1aded-cb5d-4221-acb5-dfb8e45ca6b4
2310,Baby Jail,47297020-ad49-4104-a0c5-8c9db9bbfc28
2311,Jacques Dutronc,a65f4f19-9f4c-4a44-906f-87aa4ceee900
2312,Serge Gainsbourg,b21ef19b-c6aa-4775-90d3-3cc3e067ce6d
2313,Nena,38bfaa7f-ee98-48cb-acd0-946d7aeecd76
2314,The Gun Club,e78cc47f-9b89-4ef7-86f8-8f9df4f9dac9
2315,Burning Spear,16dad944-c492-43dd-88ed-e0b7ac520c40
2316,Sofa Surfers,fc01cdec-f2e3-4d43-a1f7-7945ca43618c
2317,Firewater,63e95d40-d8af-410d-880a-21271470000a
2318,Dj Nosferatu,7d0d0241-ec1b-44e6-83af-d8eb3e19a161
2319,Kleerup,7859f3f1-656e-4901-9194-f1d177d51524
2320,Nach Scratch,19c8761d-2535-406c-a753-018bcdce9f7c
2321,Meccano Twins,f0fed498-9c9d-4f82-8e99-bab2e91a231f
2322,Amnesys,25b2b75e-c531-45ec-bc4c-0127ec2e9041
2323,Dj Neophyte & Tha Playah,68071f7b-cdb2-4fdf-9cd5-ff1ae5af0dc2
2324,Enzyme X,a631dffe-be81-4774-a791-56ba13f9d3f8
2325,Art Of Fighters & Endymion,96da67be-e990-4a62-a836-b3115e7a647d
2326,G-Town Madness Vs. The Viper,96357b35-9bc1-4c6c-ae1d-6ec332c7fd96
2327,童麗,6912eb3d-a06a-49bf-975c-263002a2db38
2328,Weapon X,d66c1043-1a7a-4e6c-9411-74949070d8f5
2329,Endymion,6c11d222-c84b-43c7-8646-b88d35c09268
2330,Evil Activities,d5ee4dc0-b286-44d8-85d7-a796a7d35674
2331,Elbicho,32372bc5-cce2-45c1-807a-288fd850bbcd
2332,Sr. Chinarro,b7a0fec6-a9d5-4d3c-90ab-5b3438a24eaf
2333,Herman'S Hermits,fc9ec2b3-b44a-4dad-8bc3-ff3738ee02ae
2334,Islands,4de30660-26a8-4390-af6f-8fc0564e7e61
2335,Deerhoof,11eabe0c-2638-4808-92f9-1dbd9c453429
2336,Johnny Tillotson,2e044523-e7a8-4167-99b4-f835b88ff712
2337,Gene Pitney,828b1208-2ce4-40c1-b659-11d7f540748c
2338,The Troggs,4aec87a5-f33e-4bd6-89f2-0c96188c8372
2339,The Velvet Underground,94b0fb9d-a066-4823-b2ec-af1d324bcfcf
2340,Peter & Gordon,cf1573d6-b9e3-4e93-ae74-7c18886acf06
2341,Todd Rundgren,1a9a8ca0-ea8e-4e9e-96aa-288155bb2c5d
2342,The Supremes,c1aa2ec9-53e7-4d90-8d36-bac75832e986
2343,The Crystals,c68ea4b4-85ae-481e-8345-959f6cfc1fdc
2344,Jackie Wilson,f0bf4fa0-028e-452f-82d3-7d4375e105dd
2345,The Electric Prunes,8cb8b329-e152-4394-80d0-6aab033ec16c
2346,Smokey Robinson,c19ff12b-058f-44a8-b245-b0efb4752925
2347,Diplo,a56bd8f9-8ef8-4d63-89a4-794ed1360dd2
2348,Easy Star All-Stars,0cee95e3-a61d-4cd1-a39c-75464a05b606
2349,Tiga,58e5332d-383e-414c-9917-776d7b1493a2
2350,Yabby U,3608221f-7ee6-4997-84e0-28353b2e5530
2351,!!!,f26c72d3-e52c-467b-b651-679c73d8e1a7
2352,The Juan Maclean,f8f1220b-1661-42c3-beea-d59e8e00b993
2353,Colleen,e68f711c-f0ba-4e5d-bc59-dad57afeb27c
2354,Rhythm & Sound,0bf220da-eb15-4bf2-9460-f640aaeda272
2355,Rex The Dog,8cc8eb33-616e-4392-9fe5-28b1fd15adad
2356,Sly & The Family Stone,b7ec4c54-1f93-4bf2-957f-7b9921ab84ea
2357,Suzanne Vega,cf119120-7df5-47d7-9dec-49f8837a4e40
2358,Coralie Clément,ce028650-d901-4bc5-ac15-d05a66efddfe
2359,Moloko,2f94016a-3880-4d8c-9af9-0e197ee77189
2360,Lmc Vs. U2,8ba42c7f-1ac8-4831-a68a-0e219393671a
2361,Smash Mouth,944e1036-8a03-4611-8aa0-31515a05c848
2362,Rollergirl,47117e08-c495-45cd-a5c3-1a75f0995e2e
2363,Kc And The Sunshine Band,76a5a114-ed6a-4eb6-8a81-ad5768d4b41c
2364,Kim Carnes,600c5212-a8e6-458e-bd3f-78b6fbfe329a
2365,Electric Light Orchestra Part Ii,14f388de-2532-469d-ae92-1c6453e9f39d
2366,Meat Loaf,b134d1bf-c7c7-4427-93ac-9fdbc2b59ef1
2367,Sting With Eric Clapton,ee1705a2-8800-44bb-8cdd-6b3017203a54
2368,Funkstar De Luxe,b8db7846-1a9d-4c34-abda-b90ee3e69c6b
2369,Chicago,3f5be744-e867-42fb-8913-5fd69e4099b5
2370,Liberty X,02db9e84-a750-4d22-b5b1-c769e698dc6c
2371,Rachel Stevens,2585d166-6514-43c3-886f-a92ebddebc81
2372,D'Sound,6409a09d-826f-43a7-90dc-9650a848742c
2373,ベティ,e339ae80-f51e-496c-8b7d-7ac5b374031d
2374,Crazy Town,8996b655-fbad-4018-b430-1bd8fab43235
2375,Soundgarden,153c9281-268f-4cf3-8938-f5a4593e5df4
2376,Sugababes,dfa715ac-b536-44df-af43-570d3ea3edec
2377,Alannah Myles,14156fcd-ba0f-45be-88c0-e10fb6acf4b2
2378,Ff.C,5055c9a3-a526-4f3d-9de8-0a11a4e479d9
2379,Madeleine Peyroux,7f260b9c-bea7-469b-9ba8-0daec7d2c85c
2380,Édith Piaf,4f8ef4a3-40fa-46b5-8773-97686a8424f4
2381,Anti-Flag,b88f21a7-a1b9-48fd-bbc4-ae758026f17f
2382,Μανώλης Λιδάκης,ddacb9d6-ce35-410f-af49-df70706659f7
2383,Bebe,1f4c0c5a-be94-43e2-ab01-1aa623daa530
2384,Buena Vista Social Club,2a85ecff-41e9-4be1-aca6-c87054a4c334
2385,Semisonic,3037bd18-0079-4e4b-9ce1-758689e210d8
2386,Macaca Mulatta,e73b9739-eeb7-489e-99c8-bfc75ab2fb31
2387,The Specials,07eb40a2-2914-439c-a01d-15a685b84ddf
2388,The Specials,586c06cd-b81b-4a55-bcfc-7ce8078907f0
2389,Ninetynine,eef4dba7-36b6-40e7-9d4f-f72b95021725
2390,The Immediate,7ed5410e-eafe-4198-b308-4fa8f9de9115
2391,Humanzi,838b705b-2389-4de4-83a9-f5e970b2a7ef
2392,Vice,ac8cc8e1-8971-46e0-a976-c5075086708e
2393,Institut Polaire,c483ffb3-4d09-4dad-b020-cf5571253f71
2394,The Needles,51618289-66c9-45aa-8f90-0fc7446b6426
2395,Woody Guthrie,cbd827e1-4e38-427e-a436-642683433732
2396,Add N To (X),8a723345-c62c-45ec-a45e-c1007f2981b4
2397,Fujiya & Miyagi,41a94033-8b12-4c60-a22c-38c78801e363
2398,Booka Shade,9940c604-2456-4193-a403-ab18420bc1e9
2399,The Jimi Hendrix Experience,33b3c323-77c2-417c-a5b4-af7e6a111cc9
2400,Stillwater,84e20698-0b86-4760-87ef-a0b92d2e9829
2401,Be Your Own Pet,4849dbcf-4192-434c-825b-077c9057c119
2402,Protest The Hero,6318e724-7e6b-4e41-a35b-080065077c80
2403,"Drop Dead, Gorgeous",d1115ccf-3c6b-440b-9005-73224ecff98e
2404,The Blood Brothers,b847568f-cd75-44c7-b87b-4f38a5a9f661
2405,Test Icicles,f1ce0a98-fed9-4337-b817-398720ff6bd8
2406,Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7
2407,Martha And The Muffins,d0a4fd70-d8ab-442e-8fb0-f5608936dce3
2408,Elvis Costello,8a338e06-d182-46f2-bd16-30a09bc840ba
2409,The Human League,7adaabfb-acfb-47bc-8c7c-59471c2f0db8
2410,Led Zeppelin Jam,d6e0e274-8e19-44ce-b5b2-52c12f8a674a
2411,Lady Sovereign,5fc21e44-d663-495a-b16a-7cc641af5deb
2412,Talk Talk,a74f43e4-50c4-4b19-a2ce-c05ce9bccb03
2413,Heaven 17,0796f847-09ca-4526-b17e-44390dd536ba
2414,Thomas Dolby,5a8cc407-7efb-4e94-9637-d5896395e754
2415,Loverboy,c11ba128-03b1-404d-ae88-452524b7ecc3
2416,Max Sedgley,d5f2a267-a363-44f6-8b02-b1fc61d1e1e5
2417,Róisín Murphy,4c56405d-ba8e-4283-99c3-1dc95bdd50e7
2418,Lyte Funky Ones,56df5343-86ac-4dd9-8331-173a4439337e
2419,Nightmares On Wax,b8c5cc4f-239f-4e02-b46f-b040b77c2030
2420,Aux 88,92317e0b-181b-4119-aba1-77261515daf8
2421,Smith & Mighty,47cfcf6b-44d5-4a8d-ad12-47722c88468c
2422,Mstrkrft,74134743-106c-47a6-bb8d-5c9efde7818c
2423,Roots Manuva,4f6dd51e-bfd7-4153-ace7-9316d1757a57
2424,Dilated Peoples,c71abd83-9d66-4c7b-9f0d-c9c36e85a955
2425,Pelle Buys,4c227b44-5b73-4f79-9c22-10b42e089a31
2426,Paul Nazca,157c86d6-05bd-4b75-a681-6d44e2a66db1
2427,Mr. Oizo,a4a3048f-3968-4848-9f53-94e3d4f88b53
2428,Afrika Bambaataa,fe3503fb-146f-4d68-a591-a7e5798c321f
2429,Le Car,32772856-02f9-4457-be48-24472ec64df3
2430,Herbert,eddab03d-b673-4b70-863f-6a9cf45a779f
2431,Plastikman,abee98f6-5239-4abf-bbe6-e1e2815a0dd6
2432,Paul Kalkbrenner,a5f92d47-b562-4582-b267-71963a515f4c
2433,Luke Vibert,0b59a279-54ef-4723-854e-a12b61e9581a
2434,Aim,8e678953-c97b-435b-af18-2425b6db71d0
2435,Dynamite Deluxe,a4da9933-1e43-483b-98d9-8b1a32a698ad
2436,Pan/Tone,5653aeb4-664a-48b9-989c-d6aa2e33e768
2437,Absolute Beginner,897db291-e88a-49be-baaa-d12e300d971c
2438,David K,51926bb9-4c94-464d-b3dc-bf0db156e03b
2439,Terranova,00950dec-8f3a-4a17-9717-e7872a954d8b
2440,Air Liquide,aff5afda-d00d-4e02-89ba-7dd8692449a3
2441,Dj Koze,dd4458c8-6728-4a44-980c-48107fa72bb8
2442,Legowelt,764eb299-d4a6-4a9d-af8b-d0dcf7b3d3ca
2443,T Power Vs. Mk Ultra,81917a6b-00ba-4341-b446-f7ce098dac71
2444,Mad Professor,ea3b97e8-8a76-4ea7-8e6f-3ebf40acaeb8
2445,Hexstatic,32879572-01ea-48f0-8f25-8acb38fee26a
2446,The Future Sound Of London,a1d77dd4-8728-4a47-bdfa-9663d791139c
2447,Holger Czukay,a48cce8c-8632-4e6f-b46f-40139be33ba0
2448,Biosphere,a5ee1ebe-a645-45d2-8319-d101fe62e581
2449,Kenny Loggins,15042d2b-2d4c-4451-a96a-6f547642de13
2450,The Klf,8092b8b7-235e-4844-9f72-95a9d5a73dbf
2451,Passport,6082f427-055a-4b27-819f-06f17fd1bda9
2452,George Harrison,42a8f507-8412-4611-854f-926571049fa0
2453,Parliament,d1947987-9614-49ae-bd36-8000e6b6f7d0
2454,Orbital,f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511
2455,Junior Murvin,8411d1f6-0f7a-4e9b-9745-a474780cd5b7
2456,Anne Clark,a019a8cf-2601-4a81-b3c3-7b279a873713
2457,Two Lone Swordsmen,e3b208cf-b18f-450e-a661-79f4eabe8090
2458,Michael Mcdonald,cacbe57b-02d0-4d21-be86-c8a3a5ea6e1e
2459,The Bees,276cfa71-caa8-4bf4-b522-39a8086e7c6b
2460,Helvetia,d7f0e7b7-3a87-469b-8517-26b014875053
2461,Trivium,1f5ff245-2837-4d4a-a609-e93e544478c3
2462,Lordi,b5b4ba6e-6e34-4669-a33b-0d813b4c3d83
2463,Skid Row,6da0515e-a27d-449d-84cc-00713c38a140
2464,Testament,05106775-5d45-4131-aecc-1177f813ba11
2465,Caliban,7bace718-5f56-4311-9568-e46a70830605
2466,Gamma Ray,8766cdd6-066c-4b14-ba53-c7958e613bad
2467,Iron Maiden,ca891d65-d9b0-4258-89f7-e6ba29d83767
2468,Rhapsody Of Fire,4e0dffde-ad2d-45b7-9c75-d57ce55de061
2469,Hypocrisy,b1e23ada-a7eb-42d7-91ec-67a43bead43a
2470,Linea 77,7798b273-e3fb-465e-9fdf-6bd7850a6d81
2471,Voivod,66cb12f6-6502-486d-bf67-efd5bdaee6ac
2472,Dio,c55193fb-f5d2-4839-a263-4c044fca1456
2473,Ramsey Lewis,fe19b809-e86c-4736-882a-53b72e23171b
2474,Alicia Myers,a1e35d2e-baa0-4c29-853b-eaaa1b694229
2475,"Kenny ""Dope"" Gonzalez",77820ed3-78b0-41a1-bbce-6b8482ebfe67
2476,Sylvester,4d3b710b-a5f0-4772-97db-f09e47fbc6d8
2477,Sister Sledge,1ed00158-c6a3-45cd-819c-2f91997fc480
2478,Soul Partners,366d00f4-532d-49f1-b25b-5f33f2510e3b
2479,The Isley Brothers,4a76400d-283f-492e-9754-18ef41755f81
2480,Dee Felice Trio,23816b36-01f6-4d10-86bb-b93963d919db
2481,Don Blackman,20e5ca41-9bc6-44df-a55f-63ff2b5edaa8
2482,Minnie Riperton,e842abf7-8a63-4602-8879-75958c2884a1
2483,Jazz Liberatorz,8f37dbd8-7000-47ce-9d80-50e305b6ef9d
2484,Kutiman,48e18c9b-371f-42e6-878d-633e25fa01fd
2485,Kero One,13b58f42-ae0c-4d29-96c7-6fe0a163a766
2486,"Earth, Wind & Fire",535afeda-2538-435d-9dd1-5e10be586774
2487,J. Rawls,4317ea1a-cf4e-45a0-8d9f-bb9e45b87147
2488,New Radicals,09a6ae88-7589-4ab2-b10c-dd50ebd526a0
2489,The Grouch & Eligh,4f4d2d04-146a-4974-abfa-76163e9431d8
2490,Jackson Sisters,ebfc94eb-5c6b-49fd-86c1-400f685a6840
2491,Bobby Caldwell,139a00a8-6b21-47c3-9315-60ac5ab2c715
2492,Leon Ware,9b1f8808-6bdd-4d36-b619-ec5c7e6d0d7d
2493,John Klemmer,e37848cb-455c-4963-bdff-ac19da0b921c
2494,Cymande,21c5fb53-6fbc-4080-989a-b26d4540f4fd
2495,Queen & David Bowie,25f54bb7-c393-44e4-8e26-e4f4cd7aa61c
2496,Donny Hathaway,3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9
2497,Cannonball Adderley,a4c73ebe-b2c7-4f13-b99d-2fe1f9f27da8
2498,"Evelyn ""Champagne"" King",f104e236-9655-4022-b794-d1567357e3b0
2499,Carrie Lucus,1ee109eb-bef3-4e13-9ce9-b38ddb82b27d
2500,The Exposures,fc178247-53b6-4702-ad77-546cb0ca5841
2501,Nycc,78549414-7c7c-4ce2-b9c9-28fda4d0e550
2502,Slave,29da6ed6-2501-40bf-83e9-9f22d872dd5a
2503,Red Astaire,593f6eb2-7609-46f5-9798-07ae002c4220
2504,Rooney,bbc8d6b5-a3e3-4d51-9f4e-565e9ef94967
2505,Build An Ark,942bea34-dd7d-481a-8dad-f00a15ee73ee
2506,Milosh,f6ed9964-eb6b-4bed-81f9-277a2c50a833
2507,Labi Siffre,6838ca8e-da88-436c-a0fd-6d3a7e832f1f
2508,Bob James,f4d2fc5a-cacb-47c8-b096-ee73864b1aa8
2509,Mfsb,f5e66486-4481-4ebf-b1f9-f87ebabf5897
2510,Tuomo,9f405628-6dba-4fc7-9cb0-a86f4daaa6db
2511,Ben Westbeech,cf103c39-b85b-4fbd-805b-ab3076ef0e11
2512,Peeping Tom,4caec583-cdcb-437c-af84-8797b11b6807
2513,The Mighty Boosh,ef7b0ffc-03f1-4037-ac2b-ca0ad0d336c8
2514,Damageplan,fdd1f131-4bae-456b-8bb1-c132d2af8e6c
2515,The Mighty Bop,c381d0eb-d04b-4a17-aacd-a48d64bdee9c
2516,Northern Uproar,81cc6e51-aca9-4855-8233-0d539b6a5734
2517,Hole,1dcc8968-f2cd-441c-beda-6270f70f2863
2518,Fonseca,f84e0f7d-86b0-4957-8b17-6b46d6e47246
2519,Paulo Ricardo,7f6d9e71-feed-4f33-aeaa-f727b952622b
2520,Camila,6100e9f6-4316-4553-8f23-80466e253fc5
2521,Benny Ibarra,4457e8bb-b477-46f1-9e4e-baecf856e466
2522,Vicentico,fcb476f9-d17f-4058-ab30-520e590df076
2523,Fuel,2a5a3b60-d468-4b62-a28f-9c410ad3f71d
2524,Habana Blues,3f4c6b4b-c4e0-459e-8cf2-c319aad332b6
2525,Papa Roach,c5eb9407-caeb-4303-b383-6929aa94021c
2526,Incubus,d660f9ed-f11b-4698-8058-36a578bf54e0
2527,Caifanes,77814bfb-f1b0-47fd-8492-65d6f72c246d
2528,Claude Challe,d14ee6ff-ccc9-41c7-a60e-2b529936dcb8
2529,Lovers Lane,a5566063-c74e-48f0-bbb9-8e0d86704d0e
2530,Dab,b088aa26-b76a-4556-a414-8ae1f0421242
2531,Jo Manji,70549624-7bf9-4aee-9bf5-d78a7fe7f112
2532,So Fine,4e984fb2-4a5a-4231-85b6-765ea26dc4c8
2533,Café Del Mar,67c5183c-c8ad-4d0c-8203-3d5a565c12aa
2534,Isabella Taviani,085ab74c-aca0-4ff2-8149-9249fdc19f3f
2535,Kalliope,bb26689c-2762-415e-bca4-b67e6d14504e
2536,Daniela Mercury,2cf241c0-0d6e-472c-be49-d7691a7aec61
2537,La Caina,54b26205-3b93-44f9-9f91-36dba8330f6d
2538,Rue Du Soleil,73a2daa7-9469-4789-bd2d-41c48831d614
2539,A Man Called Adam,b4265534-cf8f-4a8f-827d-fc490ccd15b8
2540,Otto,f5357120-cd8e-40b0-bdf3-b3cea040a2e7
2541,Mahara Mc Kay,882575c8-3ecb-4546-909b-249e196fb1f3
2542,Miguel Migs,a13e0f83-1c89-4034-88dc-19313b80e586
2543,Nacho Sotomayor,e421cb5b-ce8e-477d-a77b-2c77f1efc25d
2544,Projections,0e7dc6d5-6efc-4378-92bb-197736441b5c
2545,Bebel Gilberto,8777a849-fb4e-4430-9918-170f619c5286
2546,Ypey,c2765ce3-c309-4d17-83dd-4a89b8f86178
2547,Michael Gray,cbb81bc6-fc8f-4d90-8a56-b5e0b357de3a
2548,Svenson & Gielen,dbf52b23-806e-4d00-828b-8622b4b5671f
2549,Tactful,21994dcc-b331-43cd-b4f6-e3d8e9706044
2550,Kosheen,4f4bda3c-d636-4135-b65a-6cc26bc75788
2551,Miro,b43b0386-b94b-4f00-8f71-536bb3ef974a
2552,Melibea,2434f802-ca7d-4ce1-8f03-eee456e2445e
2553,Cdm,803b88ce-f02c-4367-b740-d27ba6be79de
2554,Alejandro De Pinedo,4ccbc3e7-f3b5-435a-8a18-d08cf4113117
2555,Roberto Sol,2745e55b-533c-4e29-9c53-70ae6c5f41c3
2556,Koru,8dc2b804-1fd3-47cd-ab5f-95f4d925a715
